Ticker,Date,Current Ratio,Quick Ratio,D/E,ROA,ROE,Interest Coverage,X1,X2,X3,X4,X5,Sentiment Score,macro_stress
TATACONSUM.NS,2025-03-31,,,,0.0399800736013369,,,,,,,0.5509561669264312,0.0,0
TATACONSUM.NS,2024-03-31,,,,0.0410525128707316,,,,0.2462540514343915,,,0.5426602390926214,0.0,0
TATACONSUM.NS,2023-03-31,,,,0.0527711691617206,,,,0.3231887241009104,,,0.59882215392223,0.0,1
TATACONSUM.NS,2022-03-31,,,,0.044312821680883,,,,0.3301745132848966,,,0.5846789335336087,0.0,1
TATACONSUM.NS,2021-03-31,,,,,,,,,,,,0.0,0
BRITANNIA.NS,2025-03-31,,,,0.2465031028845229,,,,,,,1.9839249650678,0.0,0
BRITANNIA.NS,2024-03-31,,,,0.2358291563620012,,,,0.4000094780879831,,,1.823563187987956,0.0,0
BRITANNIA.NS,2023-03-31,,,,0.2482454302063998,,,,0.3448943195134677,,,1.7091177753637443,0.0,1
BRITANNIA.NS,2022-03-31,,,,0.2025690111206909,,,,0.277792760059569,,,1.8525189939168984,0.0,1
BRITANNIA.NS,2021-03-31,,,,,,,,,,,,0.0,0
EICHERMOT.NS,2025-03-31,,,,0.1742242057877245,,,,,,,0.6821936520424915,0.0,0
EICHERMOT.NS,2024-03-31,,,,0.1729947297488361,,,,0.7442927231274048,,,0.701922740167408,0.0,0
EICHERMOT.NS,2023-03-31,,,,0.1517863654074146,,,,0.7423719790557589,,,0.7384188889884382,0.0,1
EICHERMOT.NS,2022-03-31,,,,0.103487502924204,,,,0.7358414516643736,,,0.6250895778591309,0.0,1
EICHERMOT.NS,2021-03-31,,,,,,,,,,,,0.0,0
HDFCLIFE.NS,2025-03-31,,,,0.0051824842210438,,,,0.0,,,0.2771139411006355,0.0,0
HDFCLIFE.NS,2024-03-31,,,,0.0052003564070448,,,,0.0272255186537013,,,0.3355642893594993,0.0,0
HDFCLIFE.NS,2023-03-31,,,,0.0055157061633994,,,,0.028520904764966,,,0.2831721986780888,0.0,1
HDFCLIFE.NS,2022-03-31,,,,0.0057509128383167,,,,0.0296564451017802,,,0.2922960391993452,0.0,1
HDFCLIFE.NS,2021-03-31,,,,,,,,,,,,0.0,0
BAJAJFINSV.NS,2025-03-31,,,,0.0136030052269315,,,,,,,0.174782835195614,0.0,0
BAJAJFINSV.NS,2024-03-31,,,,0.0151465722384543,,,,0.067304844315789,,,0.1788062687679055,0.0,0
BAJAJFINSV.NS,2023-03-31,,,,0.0158252393737365,,,,0.074174422532816,,,0.1821066496668053,0.0,1
BAJAJFINSV.NS,2022-03-31,,,,0.0136545133665764,,,,0.0747628783213276,,,0.184334746818101,0.0,1
BAJAJFINSV.NS,2021-03-31,,,,,,,,,,,,0.0,0
HEROMOTOCO.NS,2025-03-31,,,,0.1542243976115802,,,,,,,1.4414568064044364,0.0,0
HEROMOTOCO.NS,2024-03-31,,,,0.1431904588382348,,,,0.5686012849871849,,,1.4449173491623648,0.0,0
HEROMOTOCO.NS,2023-03-31,,,,0.1174878318921705,,,,0.5796200447965321,,,1.410614946755513,0.0,1
HEROMOTOCO.NS,2022-03-31,,,,0.1030714388352546,,,,0.5810046893927902,,,1.289133251981125,0.0,1
HEROMOTOCO.NS,2021-03-31,,,,,,,,,,,,0.0,0
GRASIM.NS,2025-03-31,,,,,,,,,,,,0.25,0
GRASIM.NS,2024-03-31,,,,0.0136338356114043,,,,0.0291233257222564,,,0.3150446498305081,0.25,0
GRASIM.NS,2023-03-31,,,,0.020246613758994,,,,0.0384930201070844,,,0.346660487241249,0.25,1
GRASIM.NS,2022-03-31,,,,0.0260881647401924,,,,0.0351067778232251,,,0.3278281439927589,0.25,1
GRASIM.NS,2021-03-31,,,,0.0160895244369356,,,,0.0225046356026317,,,0.2830798289438241,0.25,0
TITAN.NS,2025-03-31,,,,0.0820970797352818,,,,,,,1.4058356090240365,-0.05,0
TITAN.NS,2024-03-31,,,,0.1108082408874801,,,,0.2034548335974643,,,1.4818066561014265,-0.05,0
TITAN.NS,2023-03-31,,,,0.120267919920068,,,,0.3186914850312696,,,1.4967620175406136,-0.05,1
TITAN.NS,2022-03-31,,,,0.1025290176465037,,,,0.2844201189015759,,,1.355855430782297,-0.05,1
TITAN.NS,2021-03-31,,,,,,,,,,,,-0.05,0
BAJAJ-AUTO.NS,2025-03-31,,,,,,,,,,,,0.05,0
BAJAJ-AUTO.NS,2024-03-31,,,,0.1959206164953007,,,,0.4998692293478319,,,1.1128107200925994,0.05,0
BAJAJ-AUTO.NS,2023-03-31,,,,0.1724764454007163,,,,0.5957184063842534,,,1.0072594129458154,0.05,1
BAJAJ-AUTO.NS,2022-03-31,,,,0.1756097269219716,,,,0.6267946903567265,,,0.9152626753677814,0.05,1
BAJAJ-AUTO.NS,2021-03-31,,,,0.1445468102665013,,,,0.605857559034942,,,,0.05,0
CIPLA.NS,2025-03-31,,,,0.1410253392619474,,,,,,,0.7260644330227801,0.1,0
CIPLA.NS,2024-03-31,,,,0.1259726350961036,,,,0.655263095157318,,,0.7777605598417009,0.1,0
CIPLA.NS,2023-03-31,,,,0.0950983732972024,,,,0.6128655736903699,,,0.7627521443641034,0.1,1
CIPLA.NS,2022-03-31,,,,0.0928651657200883,,,,0.5781705700723808,,,0.7978769881097165,0.1,1
CIPLA.NS,2021-03-31,,,,,,,,,,,,0.1,0
UPL.NS,2025-03-31,,,,0.0101929501602236,,,,,,,0.5299538646848935,0.105,0
UPL.NS,2024-03-31,,,,-0.0137070797066684,,,,0.2077650606538277,,,0.492289767664999,0.105,0
UPL.NS,2023-03-31,,,,0.0403039163665511,,,,0.2296420063899206,,,0.5998622667283832,0.105,1
